id,manufacturer,company_location,bean_origin,cocoa_percent,num_ingredients,ingredients,rating
1562,Letterpress,U.S.A.,Trinidad,70.0,2.0,"B,S",3.5
1566,Letterpress,U.S.A.,Tanzania,70.0,2.0,"B,S",3.5
1728,Letterpress,U.S.A.,Liberia,70.0,2.0,"B,S",3.25
1952,Letterpress,U.S.A.,Belize,70.0,2.0,"B,S",3.25
1952,Letterpress,U.S.A.,Honduras,70.0,2.0,"B,S",3.5
1984,Letterpress,U.S.A.,Peru,70.0,3.0,"B,S,C",4.0
2122,Letterpress,U.S.A.,Ghana,70.0,3.0,"B,S,C",3.75
2338,Letterpress,U.S.A.,Jamaica,70.0,3.0,"B,S,C",3.25
2442,Letterpress,U.S.A.,Bolivia,70.0,3.0,"B,S,C",3.25
2562,Letterpress,U.S.A.,Sao Tome & Principe,70.0,3.0,"B,S,C",3.5
2562,Letterpress,U.S.A.,U.S.A.,70.0,3.0,"B,S,C",3.75
1231,Levy,Finland,Madagascar,71.0,3.0,"B,S,C",3.5
1856,Lilla,Finland,Madagascar,70.0,2.0,"B,S",3.0
947,Lillie Belle,U.S.A.,Blend,75.0,2.0,"B,S",2.75
947,Lillie Belle,U.S.A.,Dominican Republic,74.0,2.0,"B,S",3.0
855,Lillie Belle,U.S.A.,Peru,65.0,2.0,"B,S",3.5
903,Lillie Belle,U.S.A.,Bolivia,68.0,2.0,"B,S",3.5
947,Lillie Belle,U.S.A.,Bolivia,68.0,2.0,"B,S",3.5
903,Lillie Belle,U.S.A.,Peru,68.0,2.0,"B,S",3.75
157,Lindt & Sprungli,Switzerland,Blend,85.0,4.0,"B,S,C,V",3.0
2538,Lirio,U.S.A.,Sierra Leone,72.0,2.0,"B,S",2.5
2538,Lirio,U.S.A.,India,72.0,2.0,"B,S",3.0
2538,Lirio,U.S.A.,Vietnam,72.0,2.0,"B,S",3.0
1049,Loiza,Puerto Rico,Puerto Rico,65.0,5.0,"B,S,C,V,L",2.5
1093,Lonohana,U.S.A.,U.S.A.,71.0,4.0,"B,S,C,V",3.0
1097,Lonohana,U.S.A.,U.S.A.,72.0,4.0,"B,S,C,V",3.0
1097,Lonohana,U.S.A.,U.S.A.,70.0,4.0,"B,S,C,V",3.5
1395,Lonohana,U.S.A.,U.S.A.,65.0,4.0,"B,S,C,V",3.25
1383,Lonohana,U.S.A.,U.S.A.,70.0,2.0,"B,S",3.75
1395,Lonohana,U.S.A.,U.S.A.,75.0,4.0,"B,S,C,V",3.75
2590,Loon,U.S.A.,Bolivia,70.0,3.0,"B,S,C",2.75
2586,Loon,U.S.A.,Belize,75.0,3.0,"B,S,C",3.0
1502,Love Bar,U.S.A.,Nicaragua,75.0,2.0,"B,S",2.0
2194,Love Brown,Taiwan,Nicaragua,75.0,2.0,"B,S",2.5
2194,Love Brown,Taiwan,Sumatra,70.0,2.0,"B,S",3.0
2198,Love Brown,Taiwan,Nicaragua,80.0,2.0,"B,S",3.25
2198,Love Brown,Taiwan,Nicaragua,78.0,2.0,"B,S",3.5
1976,Luisa Abram,Brazil,Brazil,81.0,2.0,"B,S",3.25
2238,Luisa Abram,Brazil,Brazil,70.0,2.0,"B,S",3.0
2692,Luisa Abram,Brazil,Brazil,70.0,3.0,"B,S,C",3.25
2518,Luisa's Vegan,U.K.,Papua New Guinea,72.0,3.0,"B,S,C",3.25
552,Luker,Colombia,Blend,46.0,5.0,"B,S,C,V,L",2.75
552,Luker,Colombia,Blend,60.0,5.0,"B,S,C,V,L",3.0
552,Luker,Colombia,Blend,58.0,5.0,"B,S,C,V,L",3.0
552,Luker,Colombia,Colombia,65.0,5.0,"B,S,C,V,L",3.5
2506,Lumineux,U.S.A.,India,72.0,3.0,"B,S,C",3.0
2502,Lumineux,U.S.A.,Madagascar,73.0,3.0,"B,S,C",3.25
2502,Lumineux,U.S.A.,Tanzania,75.0,3.0,"B,S,C",3.25
2506,Lumineux,U.S.A.,Uganda,68.0,3.0,"B,S,C",3.25
2506,Lumineux,U.S.A.,Ivory Coast,67.0,3.0,"B,S,C",3.5
552,Machu Picchu Trading Co.,Peru,Peru,55.0,,,2.25
721,Machu Picchu Trading Co.,Peru,Peru,70.0,,,1.5
2426,MaDe Atlantic City Chocolate Bar,U.S.A.,Uganda,75.0,3.0,"B,S,C",2.5
2430,MaDe Atlantic City Chocolate Bar,U.S.A.,Ghana,75.0,3.0,"B,S,C",2.75
284,Madecasse (Cinagra),Madagascar,Madagascar,67.0,5.0,"B,S,C,V,L",3.5
288,Madecasse (Cinagra),Madagascar,Madagascar,75.0,5.0,"B,S,C,V,L",3.5
284,Madecasse (Cinagra),Madagascar,Madagascar,70.0,5.0,"B,S,C,V,L",3.75
284,Madecasse (Cinagra),Madagascar,Madagascar,63.0,5.0,"B,S,C,V,L",4.0
2664,Madhu,U.S.A.,Colombia,70.0,2.0,"B,S",2.5
607,Madre,U.S.A.,Mexico,72.0,4.0,"B,S,C,V",2.75
672,Madre,U.S.A.,Dominican Republic,70.0,4.0,"B,S,C,V",2.5
693,Madre,U.S.A.,Costa Rica,70.0,4.0,"B,S,C,V",2.75
991,Madre,U.S.A.,U.S.A.,70.0,4.0,"B,S,C,V",3.25
995,Madre,U.S.A.,U.S.A.,70.0,4.0,"B,S,C,V",3.25
995,Madre,U.S.A.,U.S.A.,70.0,4.0,"B,S,C,V",3.5
1085,Madre,U.S.A.,Puerto Rico,70.0,4.0,"B,S,C,V",2.75
1089,Madre,U.S.A.,U.S.A.,70.0,4.0,"B,S,C,V",2.75
1089,Madre,U.S.A.,Mexico,70.0,4.0,"B,S,C,V",2.75
1085,Madre,U.S.A.,Brazil,70.0,4.0,"B,S,C,V",3.5
1940,Madre,U.S.A.,Solomon Islands,73.0,2.0,"B,S",3.5
300,Maglio,Italy,Tanzania,75.0,4.0,"B,S,C,V",2.0
308,Maglio,Italy,Ecuador,70.0,4.0,"B,S,V,L",3.0
308,Maglio,Italy,Cuba,70.0,5.0,"B,S,C,V,L",3.25
308,Maglio,Italy,Dominican Republic,70.0,5.0,"B,S,C,V,L",3.75
531,Majani,Italy,Ecuador,70.0,4.0,"B,S,C,L",2.0
184,Malagasy (Chocolaterie Robert),Madagascar,Madagascar,75.0,4.0,"B,S,C,L",2.75
184,Malagasy (Chocolaterie Robert),Madagascar,Madagascar,73.0,4.0,"B,S,C,L",3.5
1121,Malagos,Philippines,Philippines,65.0,5.0,"B,S,C,V,L",3.5
2226,Malai,Thailand,Thailand,70.0,3.0,"B,S*,C",2.75
311,Malie Kai (Guittard),U.S.A.,U.S.A.,55.0,5.0,"B,S,C,V,L",2.75
502,Malie Kai (Guittard),U.S.A.,U.S.A.,55.0,5.0,"B,S,C,V,L",3.5
1856,Malmo,Sweden,Venezuela,70.0,3.0,"B,S,C",3.0
821,Mana,U.S.A.,Dominican Republic,74.0,3.0,"B,S,C",3.75
1219,Mana,U.S.A.,Peru,74.0,3.0,"B,S,C",2.5
1219,Mana,U.S.A.,Venezuela,74.0,3.0,"B,S,C",2.75
1446,Mana,U.S.A.,Ecuador,74.0,2.0,"B,S",2.5
1331,Manifesto Cacao,Colombia,Colombia,70.0,4.0,"B,S,C,L",2.75
1007,Manoa,U.S.A.,U.S.A.,72.0,3.0,"B,S,C",2.75
1007,Manoa,U.S.A.,Peru,72.0,3.0,"B,S,C",3.0
1003,Manoa,U.S.A.,Liberia,72.0,3.0,"B,S,C",3.25
1007,Manoa,U.S.A.,U.S.A.,72.0,3.0,"B,S,C",3.25
1089,Manoa,U.S.A.,U.S.A.,72.0,3.0,"B,S,C",3.75
1522,Manoa,U.S.A.,Papua New Guinea,72.0,3.0,"B,S,C",3.5
1522,Manoa,U.S.A.,Costa Rica,72.0,3.0,"B,S,C",3.75
2032,Manoa,U.S.A.,Peru,70.0,3.0,"B,S,C",3.25
2442,Manoa,U.S.A.,U.S.A.,70.0,3.0,"B,S,C",3.5
871,Manufaktura Czekolady,Poland,Dominican Republic,70.0,2.0,"B,S",3.25
875,Manufaktura Czekolady,Poland,Ecuador,70.0,2.0,"B,S",3.25
871,Manufaktura Czekolady,Poland,Ghana,70.0,2.0,"B,S",3.5
1279,Manufaktura Czekolady,Poland,Colombia,85.0,2.0,"B,S",3.5
1255,Manufaktura Czekolady,Poland,Venezuela,70.0,2.0,"B,S",3.75
1848,Manufaktura Czekolady,Poland,Peru,70.0,3.0,"B,S,C",3.5
1844,Manufaktura Czekolady,Poland,Nicaragua,70.0,3.0,"B,S,C",3.75
1606,Map Chocolate,U.S.A.,Trinidad,70.0,3.0,"B,S,C",2.75
1610,Map Chocolate,U.S.A.,Colombia,75.0,3.0,"B,S,C",2.75
1610,Map Chocolate,U.S.A.,Tanzania,72.0,3.0,"B,S,C",3.0
1474,Map Chocolate,U.S.A.,Dominican Republic,70.0,3.0,"B,S,C",3.5
1474,Map Chocolate,U.S.A.,Peru,62.0,3.0,"B,S,C",3.5
1478,Map Chocolate,U.S.A.,Ecuador,70.0,3.0,"B,S,C",3.5
1606,Map Chocolate,U.S.A.,Nicaragua,70.0,3.0,"B,S,C",3.5
1606,Map Chocolate,U.S.A.,Peru,68.0,3.0,"B,S,C",3.5
1634,Map Chocolate,U.S.A.,Honduras,78.0,3.0,"B,S,C",3.5
1896,Map Chocolate,U.S.A.,Vietnam,75.0,3.0,"B,S,C",3.25
1956,Map Chocolate,U.S.A.,Vietnam,73.0,2.0,"B,S",3.0
2262,Map Chocolate,U.S.A.,Blend,72.0,3.0,"B,S,C",3.0
2262,Map Chocolate,U.S.A.,Mexico,72.0,3.0,"B,S,C",3.25
2040,Map Chocolate,U.S.A.,Dominican Republic,72.0,3.0,"B,S,C",3.5
1884,Marana,Peru,Peru,70.0,3.0,"B,S,C",2.75
2610,Marana,Peru,Peru,80.0,3.0,"B,S,C",3.25
2610,Marana,Peru,Peru,70.0,3.0,"B,S,C",3.5
2598,Maribea,U.S.A.,Mexico,72.0,3.0,"B,S,C",2.75
2598,Maribea,U.S.A.,Bolivia,72.0,3.0,"B,S,C",2.75
2598,Maribea,U.S.A.,Brazil,72.0,3.0,"B,S,C",3.25
1808,Marigold's Finest,Canada,Blend,75.0,2.0,"B,S",3.25
2158,Markham & Fitz,U.S.A.,Haiti,75.0,2.0,"B,S",2.75
895,Marou,Vietnam,Vietnam,80.0,3.0,"B,S,C",3.0
845,Marou,Vietnam,Vietnam,76.0,3.0,"B,S,C",3.5
845,Marou,Vietnam,Vietnam,72.0,3.0,"B,S,C",3.5
845,Marou,Vietnam,Vietnam,70.0,3.0,"B,S,C",3.5
849,Marou,Vietnam,Vietnam,78.0,3.0,"B,S,C",3.5
955,Marou,Vietnam,Vietnam,74.0,3.0,"B,S,C",3.5
1149,Marou,Vietnam,Vietnam,75.0,3.0,"B,S,C",3.5
1650,Marou,Vietnam,Vietnam,85.0,2.0,"B,S",3.25
1650,Marou,Vietnam,Vietnam,68.0,2.0,"B,S",3.5
1650,Marou,Vietnam,Vietnam,70.0,2.0,"B,S",3.75
2258,Marou,Vietnam,Vietnam,75.0,3.0,"B,S,C",3.5
537,Mars,U.S.A.,Costa Rica,65.0,,,3.0
544,Mars,U.S.A.,Ivory Coast,65.0,,,3.0
544,Mars,U.S.A.,Nigeria,65.0,,,3.25
544,Mars,U.S.A.,Ghana,65.0,,,3.5
1189,Marsatta,U.S.A.,Dominican Republic,74.0,4.0,"B,S,C,V",2.25
1189,Marsatta,U.S.A.,Dominican Republic,89.0,4.0,"B,S,C,V",2.5
1836,Martin Mayer,Austria,Bolivia,76.0,3.0,"B,S,C",2.75
1836,Martin Mayer,Austria,Haiti,82.0,3.0,"B,S,C",3.0
1836,Martin Mayer,Austria,Colombia,74.0,3.0,"B,S,C",3.25
572,Mast Brothers,U.S.A.,Venezuela,81.0,2.0,"B,S",2.75
572,Mast Brothers,U.S.A.,Venezuela,75.0,2.0,"B,S",3.0
572,Mast Brothers,U.S.A.,Dominican Republic,70.0,2.0,"B,S",3.25
713,Mast Brothers,U.S.A.,Venezuela,81.0,2.0,"B,S",2.75
777,Mast Brothers,U.S.A.,Papua New Guinea,71.0,2.0,"B,S",2.75
701,Mast Brothers,U.S.A.,Venezuela,76.0,2.0,"B,S",3.0
709,Mast Brothers,U.S.A.,Venezuela,70.0,2.0,"B,S",3.0
777,Mast Brothers,U.S.A.,Peru,75.0,2.0,"B,S",3.0
777,Mast Brothers,U.S.A.,Dominican Republic,73.0,2.0,"B,S",3.25
672,Mast Brothers,U.S.A.,Blend,72.0,2.0,"B,S",3.5
773,Mast Brothers,U.S.A.,Belize,70.0,2.0,"B,S",3.5
777,Mast Brothers,U.S.A.,Dominican Republic,74.0,2.0,"B,S",3.75
999,Mast Brothers,U.S.A.,Blend,72.0,2.0,"B,S",2.5
999,Mast Brothers,U.S.A.,Venezuela,73.0,2.0,"B,S",2.75
959,Mast Brothers,U.S.A.,Blend,73.0,2.0,"B,S",3.5
1359,Mast Brothers,U.S.A.,Blend,75.0,2.0,"B,S",3.75
1450,Mast Brothers,U.S.A.,Guatemala,76.0,2.0,"B,S",3.0
1450,Mast Brothers,U.S.A.,Tanzania,74.0,2.0,"B,S",3.25
1177,Matale,Australia,Vanuatu,72.0,3.0,"B,S,C",3.5
1181,Matale,Australia,Blend,70.0,3.0,"B,S,C",3.75
1177,Matale,Australia,Madagascar,68.0,3.0,"B,S,C",4.0
1177,Matale,Australia,Papua New Guinea,74.0,3.0,"B,S,C",4.0
2704,Maui Kuia,U.S.A.,U.S.A.,70.0,3.0,"B,S,C",3.5
1367,Maverick,U.S.A.,Belize,70.0,2.0,"B,S",3.25
1367,Maverick,U.S.A.,Dominican Republic,70.0,2.0,"B,S",3.25
1430,Maverick,U.S.A.,Peru,82.0,2.0,"B,S",3.25
1430,Maverick,U.S.A.,Peru,63.0,3.0,"B,S,C",3.5
2482,Maverick,U.S.A.,U.S.A.,70.0,3.0,"B,S,C",3.0
2486,Maverick,U.S.A.,Vietnam,75.0,3.0,"B,S,C",3.0
2482,Maverick,U.S.A.,Madagascar,65.0,3.0,"B,S,C",3.25
1728,Mayacama,U.S.A.,Dominican Republic,72.0,2.0,"B,S",3.0
2474,McGuire,Canada,Guatemala,70.0,3.0,"B,S,C",2.5
2478,McGuire,Canada,Belize,70.0,3.0,"B,S,C",3.25
1287,Meadowlands,U.S.A.,Bolivia,70.0,2.0,"B,S",2.5
1287,Meadowlands,U.S.A.,Venezuela,70.0,2.0,"B,S",2.75
1287,Meadowlands,U.S.A.,Belize,70.0,2.0,"B,S",3.0
1291,Meadowlands,U.S.A.,Nicaragua,70.0,2.0,"B,S",3.0
1291,Meadowlands,U.S.A.,Dominican Republic,70.0,2.0,"B,S",3.5
2362,Mellow,Denmark,Ecuador,85.0,2.0,"B,S*",2.5
2362,Mellow,Denmark,Dominican Republic,70.0,2.0,"B,S*",2.75
2362,Mellow,Denmark,Philippines,70.0,2.0,"B,S*",3.25
2362,Mellow,Denmark,Tanzania,70.0,2.0,"B,S*",3.25
837,Menakao (aka Cinagra),Madagascar,Madagascar,80.0,4.0,"B,S,C,L",2.5
841,Menakao (aka Cinagra),Madagascar,Madagascar,72.0,4.0,"B,S,C,L",2.5
1347,Mesocacao,Honduras,Honduras,80.0,3.0,"B,S,C",3.25
1351,Mesocacao,Honduras,Nicaragua,70.0,3.0,"B,S,C",3.25
1347,Mesocacao,Honduras,Honduras,70.0,3.0,"B,S,C",3.5
1351,Mesocacao,Honduras,Nicaragua,80.0,3.0,"B,S,C",3.5
1494,Mesocacao,Honduras,El Salvador,80.0,3.0,"B,S,C",2.75
1494,Mesocacao,Honduras,El Salvador,70.0,3.0,"B,S,C",3.0
2250,Mestico,Brazil,Brazil,75.0,3.0,"B,S,C",2.5
1267,Metiisto,Sweden,Brazil,70.0,3.0,"B,S,C",3.0
1267,Metiisto,Sweden,Madagascar,72.0,3.0,"B,S,C",3.5
2166,Metiisto,Australia,Solomon Islands,72.0,3.0,"B,S,C",3.25
2170,Metiisto,Australia,Solomon Islands,67.0,3.0,"B,S,C",3.75
1688,Metropolitan,Amsterdam,Blend,70.0,3.0,"B,S,V",3.5
2210,Meybol,Germany,Peru,70.0,3.0,"B,S,C",3.5
24,Michel Cluizel,France,Blend,60.0,4.0,"B,S,C,V",2.0
24,Michel Cluizel,France,Blend,85.0,4.0,"B,S,C,V",2.0
81,Michel Cluizel,France,Blend,99.0,4.0,"B,S,C,V",2.0
24,Michel Cluizel,France,Sao Tome,70.0,4.0,"B,S,C,V",3.0
24,Michel Cluizel,France,Dominican Republic,67.0,4.0,"B,S,C,V",3.75
24,Michel Cluizel,France,Madagascar,65.0,4.0,"B,S,C,V",3.75
24,Michel Cluizel,France,Papua New Guinea,64.0,4.0,"B,S,C,V",3.75
117,Michel Cluizel,France,Venezuela,66.0,4.0,"B,S,C,V",3.5
135,Michel Cluizel,France,Sao Tome,67.0,4.0,"B,S,C,V",3.5
963,Michel Cluizel,France,Mexico,66.0,4.0,"B,S,C,V",3.75
2020,Michel Cluizel,France,Colombia,69.0,4.0,"B,S,C,V",3.25
2270,Michel Cluizel,France,Brazil,70.0,4.0,"B,S,C,V",3.0
2438,Michel Cluizel,France,Guatemala,70.0,4.0,"B,S,C,V",3.5
887,Middlebury,U.S.A.,Blend,65.0,4.0,"B,S*,C,Sa",1.5
887,Middlebury,U.S.A.,Bolivia,75.0,4.0,"B,S*,C,Sa",2.0
887,Middlebury,U.S.A.,Indonesia,70.0,4.0,"B,S*,C,Sa",2.5
1117,Middlebury,U.S.A.,Dominican Republic,75.0,3.0,"B,S*,Sa",2.5
1117,Middlebury,U.S.A.,Belize,80.0,4.0,"B,S,C,Sa",3.25
1538,Middlebury,U.S.A.,Tanzania,75.0,3.0,"B,S,C",3.25
1490,Middlebury,U.S.A.,Belize,80.0,3.0,"B,S,C",3.5
1490,Middlebury,U.S.A.,Trinidad,70.0,3.0,"B,S,C",3.5
1538,Middlebury,U.S.A.,Nicaragua,70.0,3.0,"B,S,C",3.5
1490,Middlebury,U.S.A.,Dominican Republic,75.0,3.0,"B,S,C",3.75
1490,Middlebury,U.S.A.,Venezuela,75.0,3.0,"B,S,C",3.75
2112,Mike & Becky,Belgium,Dominican Republic,70.0,3.0,"B,S,C",3.0
2112,Mike & Becky,Belgium,India,70.0,3.0,"B,S,C",3.25
2114,Mike & Becky,Belgium,Peru,70.0,3.0,"B,S,C",3.25
2112,Mike & Becky,Belgium,Belize,70.0,3.0,"B,S,C",3.5
825,Millcreek Cacao Roasters,U.S.A.,Ecuador,70.0,4.0,"B,S,C,V",3.5
1073,Millcreek Cacao Roasters,U.S.A.,Ecuador,70.0,4.0,"B,S,C,V",2.5
2346,Millesime,Belgium,Ecuador,70.0,3.0,"B,S,C",3.0
2346,Millesime,Belgium,India,74.0,3.0,"B,S,C",3.0
2346,Millesime,Belgium,Brazil,76.0,3.0,"B,S,C",3.0
2566,Millesime,Belgium,Panama,75.0,3.0,"B,S,C",2.75
2570,Millesime,Belgium,India,74.0,3.0,"B,S,C",3.0
2570,Millesime,Belgium,Tanzania,90.0,3.0,"B,S,C",3.0
2214,Milton,Japan,Brazil,70.0,2.0,"B,S",3.0
2214,Milton,Japan,Vietnam,70.0,2.0,"B,S",3.25
2210,Milton,Japan,Madagascar,70.0,2.0,"B,S",3.5
2214,Milton,Japan,Peru,70.0,2.0,"B,S",3.75
607,Mindo,U.S.A.,Ecuador,77.0,3.0,"B,S,C",2.75
2382,Mindo,U.S.A.,Ecuador,67.0,3.0,"B,S,C",2.75
1920,Minimal,Japan,Haiti,70.0,2.0,"B,S",3.5
1960,Mirzam,U.A.E.,Papua New Guinea,72.0,2.0,"B,S",3.0
1960,Mirzam,U.A.E.,Madagascar,72.0,2.0,"B,S",3.25
1960,Mirzam,U.A.E.,India,65.0,3.0,"B,S,C",3.5
1960,Mirzam,U.A.E.,Vietnam,65.0,2.0,"B,S",3.5
2370,Mirzam,U.A.E.,Tanzania,72.0,3.0,"B,S,C",3.75
2458,Misina,Czech Republic,Vietnam,70.0,3.0,"B,S,C",3.5
1626,Mission,Brazil,Brazil,70.0,2.0,"B,S",3.5
1880,Mission,Brazil,Brazil,75.0,2.0,"B,S",3.75
2354,Mission,Brazil,Puerto Rico,70.0,3.0,"B,S,C",3.0
955,Mita,Colombia,Colombia,65.0,,,2.5
607,Moho,U.S.A.,Belize,67.0,3.0,"B,S,C",2.75
1030,Moho,U.S.A.,Belize,72.0,3.0,"B,S,C",3.0
1026,Moho,U.S.A.,Belize,73.0,3.0,"B,S,C",3.25
2198,Moka Origins,U.S.A.,Brazil,72.0,3.0,"B,S,C",2.5
2170,Moka Origins,U.S.A.,Cameroon,68.0,2.0,"B,S",3.0
2350,Moka Origins,U.S.A.,Sierra Leone,72.0,3.0,"B,S,C",3.0
2338,Moka Origins,U.S.A.,Dominican Republic,70.0,2.0,"B,S",3.5
2450,Moka Origins,U.S.A.,Tanzania,72.0,2.0,"B,S",3.75
2648,Moku,U.S.A.,Madagascar,70.0,3.0,"B,S,C",2.75
2652,Moku,U.S.A.,Dominican Republic,70.0,3.0,"B,S,C",3.25
1618,Molucca,U.S.A.,Indonesia,70.0,2.0,"B,S",2.75
1614,Molucca,U.S.A.,Dominican Republic,70.0,2.0,"B,S",3.0
1618,Molucca,U.S.A.,Peru,70.0,2.0,"B,S",3.25
661,Momotombo,Nicaragua,Nicaragua,70.0,2.0,"B,S",2.75
661,Momotombo,Nicaragua,Nicaragua,70.0,2.0,"B,S",2.75
2142,Momotombo,Nicaragua,Nicaragua,70.0,3.0,"B,S,C",3.25
1812,Monarque,Canada,Dominican Republic,72.0,2.0,"B,S",3.5
2680,Monarque,Canada,Philippines,76.0,3.0,"B,S,C",3.5
1391,Monsieur Truffe,Australia,Papua New Guinea,70.0,,,3.25
2222,Monsoon,U.S.A.,Mexico,70.0,3.0,"B,S,C",3.25
2656,Monsoon,U.S.A.,Peru,72.0,3.0,"B,S,C",3.5
2542,Monsoon,U.S.A.,Ecuador,75.0,2.0,"B,S",3.75
1654,Montecristi,Ecuador,Ecuador,70.0,,,3.25
1654,Montecristi,Ecuador,Ecuador,63.0,,,3.5
1658,Montecristi,Ecuador,Ecuador,85.0,,,3.5
2490,MUCHO,Mexico,Mexico,70.0,3.0,"B,S,C",3.0
1462,Muchomas (Mesocacao),U.S.A.,Nicaragua,70.0,3.0,"B,S,C",3.5
1462,Muchomas (Mesocacao),U.S.A.,Nicaragua,80.0,3.0,"B,S,C",3.5
2190,Musee du Chocolat Theobroma,Japan,Venezuela,70.0,2.0,"B,S",3.5
1896,Mutari,U.S.A.,Dominican Republic,71.0,2.0,"B,S",2.75
1896,Mutari,U.S.A.,Tanzania,68.0,2.0,"B,S",2.75
1900,Mutari,U.S.A.,Madagascar,68.0,2.0,"B,S",2.75
1900,Mutari,U.S.A.,Vietnam,80.0,2.0,"B,S",3.0
1049,Nahua,Costa Rica,Costa Rica,58.0,3.0,"B,S,C",2.5
1049,Nahua,Costa Rica,Costa Rica,70.0,3.0,"B,S,C",3.0
867,Naive,Lithuania,Grenada,71.0,4.0,"B,S,C,V",2.5
1046,Naive,Lithuania,Blend,70.0,4.0,"B,S,C,L",3.75
1133,Naive,Lithuania,Peru,78.0,4.0,"B,S,C,L",3.75
1399,Naive,Lithuania,Venezuela,75.0,4.0,"B,S,C,L",2.75
1399,Naive,Lithuania,Venezuela,70.0,4.0,"B,S,C,L",3.0
1379,Naive,Lithuania,Nicaragua,70.0,4.0,"B,S,C,L",3.25
2458,Naive,Lithuania,Nicaragua,67.0,3.0,"B,S,C",2.75
2418,Naive,Lithuania,El Salvador,70.0,3.0,"B,S,C",3.25
1007,Nanea,U.S.A.,U.S.A.,85.0,,,3.5
1403,Nathan Miller,U.S.A.,Peru,72.0,2.0,"B,S",2.25
1403,Nathan Miller,U.S.A.,Dominican Republic,70.0,2.0,"B,S*",2.5
1403,Nathan Miller,U.S.A.,Madagascar,73.5,2.0,"B,S",2.5
1403,Nathan Miller,U.S.A.,Ghana,70.0,3.0,"B,S,C",3.5
2060,Nearynogs,Ireland,Dominican Republic,70.0,2.0,"B,S",3.25
15,Neuhaus (Callebaut),Belgium,Blend,73.0,5.0,"B,S,C,V,L",2.0
15,Neuhaus (Callebaut),Belgium,Sao Tome,75.0,5.0,"B,S,C,V,L",2.75
24,Neuhaus (Callebaut),Belgium,Venezuela,71.0,5.0,"B,S,C,V,L",3.0
135,Neuhaus (Callebaut),Belgium,Blend,73.0,5.0,"B,S,C,V,L",1.0
230,Neuhaus (Callebaut),Belgium,Trinidad,67.0,5.0,"B,S,C,V,L",3.75
531,Neuhaus (Callebaut),Belgium,Papua New Guinea,70.0,5.0,"B,S,C,V,L",2.5
1526,Nibble,U.S.A.,Venezuela,72.0,2.0,"B,S",2.25
1526,Nibble,U.S.A.,Dominican Republic,72.0,2.0,"B,S",2.75
1526,Nibble,U.S.A.,Madagascar,72.0,2.0,"B,S",3.0
1526,Nibble,U.S.A.,Peru,72.0,2.0,"B,S",3.0
2134,Nibble,U.S.A.,Brazil,72.0,2.0,"B,S",3.0
1022,Night Owl,U.S.A.,Peru,75.0,3.0,"B,S,C",2.75
1022,Night Owl,U.S.A.,Ecuador,75.0,3.0,"B,S,C",3.5
2398,Nikoa,Ecuador,Ecuador,72.0,3.0,"B,S,C",3.75
2142,Nina,Peru,Peru,70.0,3.0,"B,S,C",3.0
2162,Ninth (9th) & Larkin,U.S.A.,Vietnam,72.0,3.0,"B,S,C",2.75
2158,Ninth (9th) & Larkin,U.S.A.,Tanzania,72.0,3.0,"B,S,C",3.0
2174,Ninth (9th) & Larkin,U.S.A.,Dominican Republic,72.0,3.0,"B,S,C",3.0
2282,Ninth (9th) & Larkin,U.S.A.,Fiji,74.0,3.0,"B,S,C",2.75
2394,Ninth (9th) & Larkin,U.S.A.,Colombia,72.0,3.0,"B,S,C",3.25
1295,Noble Bean aka Jerjobo,U.S.A.,Ghana,75.0,4.0,"B,S*,V,L",3.0
1299,Noble Bean aka Jerjobo,U.S.A.,Belize,75.0,4.0,"B,S*,V,L",3.0
1299,Noble Bean aka Jerjobo,U.S.A.,Peru,75.0,4.0,"B,S*,V,L",3.25
837,Noir d' Ebine,U.S.A.,Venezuela,70.0,,,3.0
841,Noir d' Ebine,U.S.A.,Ecuador,70.0,,,3.0
935,Nova Monda,Nicaragua,Nicaragua,75.0,2.0,"B,S",2.75
931,Nova Monda,Nicaragua,Nicaragua,70.0,2.0,"B,S",3.0
935,Nova Monda,Nicaragua,Ecuador,80.0,2.0,"B,S",3.25
1458,Nuance,U.S.A.,Ecuador,70.0,2.0,"B,S",2.75
1458,Nuance,U.S.A.,Venezuela,70.0,2.0,"B,S",3.0
1458,Nuance,U.S.A.,Madagascar,70.0,2.0,"B,S",3.5
1454,Nuance,U.S.A.,Ghana,70.0,2.0,"B,S",3.75
1470,Nuance,U.S.A.,Dominican Republic,70.0,2.0,"B,S",3.75
2486,Nuance,U.S.A.,Nigeria,70.0,3.0,"B,S,C",3.0
2486,Nuance,U.S.A.,Vietnam,70.0,3.0,"B,S,C",3.25
1876,Nugali,Brazil,Brazil,70.0,3.0,"B,S,C",3.5
478,Oakland Chocolate Co.,U.S.A.,Jamaica,70.0,5.0,"B,S,C,V,L",2.5
1638,Obolo,Chile,Peru,70.0,2.0,"B,S",3.75
2386,Obolo,Chile,Peru,70.0,2.0,"B,S",3.75
1558,Ocelot,Scotland,Congo,70.0,3.0,"B,S,C",3.75
1558,Ocelot,Scotland,Peru,75.0,3.0,"B,S,C",4.0
1411,Ocho,New Zealand,Papua New Guinea,66.0,2.0,"B,S",2.75
1411,Ocho,New Zealand,Papua New Guinea,70.0,2.0,"B,S",3.0
1411,Ocho,New Zealand,Papua New Guinea,88.0,2.0,"B,S",3.25
